block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
5523823,0.02301454,0.00000000,0.02301454,0.03866630,24,0.02301454,0xb2ca9495f3e1972801c12a964fa344a6630f427a,
5533069,0.01000000,0.00000000,0.01000000,0.04866630,25,0.01000000,0xde1674bdd82aec8a454823dad6a6586cd1765b8f,
5533123,0.01000000,0.00000000,0.01000000,0.05866630,26,0.01000000,0xb165da5f40989b684756946b154edce5cf13d127,
5535017,0.01000000,0.00000000,0.01000000,0.06866630,26,0.01000000,0xb165da5f40989b684756946b154edce5cf13d127,
5535019,0.01000000,0.00000000,0.01000000,0.07866630,26,0.01000000,0xb165da5f40989b684756946b154edce5cf13d127,
5535558,0.01000000,0.00000000,0.01000000,0.08866630,27,0.01000000,0x87cd968a5a429fcc5111566833167d751fa09486,
5535750,0.01000000,0.00000000,0.01000000,0.09866630,27,0.01000000,0x87cd968a5a429fcc5111566833167d751fa09486,
5535755,0.02000000,0.00000000,0.02000000,0.11866630,28,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0|0x87cd968a5a429fcc5111566833167d751fa09486,
5535757,0.01000000,0.00000000,0.01000000,0.12866630,28,0.01000000,0x87cd968a5a429fcc5111566833167d751fa09486,
5535778,0.01000000,0.00000000,0.01000000,0.13866630,28,0.01000000,0x87cd968a5a429fcc5111566833167d751fa09486,
5535779,0.01000000,0.00000000,0.01000000,0.14866630,28,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536231,0.00473213,0.00000000,0.00473213,0.15339843,28,0.00473213,0xde1674bdd82aec8a454823dad6a6586cd1765b8f,
5536234,0.00826434,0.00000000,0.00826434,0.16166277,29,0.00826434,0xff99678e2857a632f3466a4ea3dfba865697f1db,
5536239,0.00472966,0.00000000,0.00472966,0.16639243,30,0.00472966,0x7ea2bb27e756b9338e845891d864df3abe8c816f,
5536244,0.00236617,0.00000000,0.00236617,0.16875860,31,0.00236617,0x4d7c5a4f88045966b223ccb06a41a228e50f5acf,
5536296,0.00354300,0.00000000,0.00354300,0.17230160,32,0.00354300,0x4ab39ba5d9c13e74a82f2cf2aa8eef3c57218144,
5536310,0.00354300,0.00000000,0.00354300,0.17584460,33,0.00354300,0xe48fc55fa32f2765e8d358ce819efecdeef456f6,
5536319,0.00823416,0.00000000,0.00823416,0.18407876,33,0.00823416,0x87cd968a5a429fcc5111566833167d751fa09486,
5536328,0.00824487,0.00000000,0.00824487,0.19232363,33,0.00824487,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536336,0.00829065,0.00000000,0.00829065,0.20061428,33,0.00829065,0x87cd968a5a429fcc5111566833167d751fa09486,
